id,pet_id,label,breed_label
81ecc16c-fdab-55b0-9851-ad33b4d1432f,[5868],1,[24]
a5c1065c-e503-5489-858e-f6092dec5ced,[5070],1,[15]
7e15413a-73e2-528d-923e-e6405403be67,"[1138, 1139]",2,"[8, 13]"
59c94fbc-5d5f-5b3a-b23d-0b5f4eff2d83,"[82, 3230]",2,"[9, 33]"
5ab30826-8cc0-5581-9300-8594f29fb683,[4595],1,[33]
2af5ad06-74af-57cf-9673-451b2f9a6488,"[697, 698]",2,"[8, 33]"
6a7e3ae7-c0af-5365-b9b9-e18d8dc06666,"[2344, 5974]",2,"[4, 24]"
8ca35192-a04b-5376-843f-b262abf7ad4e,[4380],1,[31]
3381cbff-347c-5142-a4f1-e0a7c9fa74d5,[2353],1,[13]
4cca6cd8-878c-5df3-953f-c19a3a22518c,[4320],1,[21]
6be24458-a501-5eb6-875c-550a626f22b0,[1569],1,[18]
ef3c7c29-e71f-514f-9bdd-8d1ac6f6d6d1,[3289],0,[10]
2436bbad-513e-53a8-a02a-2f66b7961ac7,[4483],0,[7]
30caee3e-ce50-54f0-8402-0b18028e180e,[2841],1,[31]
2a11c8f6-c4a8-543a-96e6-1ad80f1a3c5b,[587],1,[29]
0540e9c7-e4a5-5449-b732-4e71f5ce250c,[3461],0,[4]
6f157280-a9c5-54f9-b641-d09a214891a1,[5265],0,[5]
e7ef7a24-6e79-5e70-a1f5-9531108ad0c5,[6605],1,[33]
3e84afd1-4601-5371-9949-cae1db013c25,[915],0,[7]
ea36531d-ad5c-5c92-ad8e-f09884569140,[1893],1,[25]
366e2da9-a808-5d0f-9542-d63e9c36013a,[1725],1,[22]
ca9e49c0-8ba1-5a78-b3d5-1c7b6139a215,"[3812, 5573]",2,"[9, 12]"
83f1716c-e068-5efc-ac10-9668a6cf5664,[3223],1,[29]
64e5622f-2ba1-5927-ade4-62f4977a4917,"[1952, 5611]",2,"[1, 29]"
de016921-20f3-5612-97bc-c8f594e8bdbd,[2274],0,[3]
9764a838-6bec-5a80-9540-75434cd1141a,[5490],0,[2]
21dad26e-93c0-5826-a60f-4a83b45dc183,[4944],1,[13]
aeb0e6d9-92e2-57e9-b2aa-f00c71f4b914,[3824],0,[1]
684caf58-d781-5e17-8705-b2d5cc7cc6a5,[531],1,[14]
31d8fe23-e59d-5138-aa22-883105444270,[6404],1,[30]
184ed10d-effe-5fa0-9581-0d1033d93b0d,[6634],1,[23]
48eef63f-1bb1-526f-a68f-9d62e751c634,[2374],1,[12]
478d9d8c-4c3f-513a-9a77-7cb8218d0ebb,[4441],0,[10]
0cd13c2b-607f-5e29-b619-4d802d677ac3,[1400],1,[29]
b8038680-1347-5ed6-b7df-62aaabc370d2,[2228],0,[0]
aae6a3db-9682-561e-84a0-73057160c432,[4562],1,[19]
a5b86470-9dc5-55aa-9bc5-aba2c14f5ce3,[3901],1,[34]
c3695052-5509-579e-ab36-5547f8652465,[3222],0,[10]
d74ba5e0-f33b-53b8-9f1f-9aa9ecbca5b3,[7290],0,[3]
62998ecb-771d-5c6f-a13c-47c4de0287d2,[2738],1,[29]
6f74eb3d-6ad4-5aaa-addc-1e207fa29f93,"[4052, 4053]",2,"[2, 30]"
bd873a60-52f3-5ce2-9440-de39016fb632,"[7030, 3262]",2,"[11, 13]"
b1c97dff-dc01-565b-9c7c-8ea9caa5a2af,[1508],1,[14]
d962751b-8f86-5de0-9a73-ad6e4d1dd542,"[2047, 1439]",2,"[11, 29]"
47e2a4ec-4420-53cf-9fed-57456c0ca862,[6757],1,[26]
d3cbffb1-27d3-531a-acff-268939e0b60a,[1688],0,[5]
4f0a935a-6aa9-59ed-a3a2-b1c17c8c0c37,[1345],1,[22]
59b63d50-3a89-5114-bdf8-9994e0e204f1,[3334],0,[9]
d408d97c-d1c9-50fc-ad30-9cc24e8b50dd,[5204],1,[19]
45cfe112-f868-540c-bb6d-0375592c93b7,[1058],1,[31]
ec5679ae-7aba-5a30-ba08-e09dc3622442,[3846],1,[27]
0552d72e-4383-56f1-b3ba-68895057107b,[3944],1,[28]
181de369-4255-59bd-8f6b-22d2d717ed06,"[40, 6587]",2,"[5, 31]"
d8271452-5c75-5fff-83a6-621b832c8f7e,[4311],1,[16]
0ad8e168-9134-5cb6-9897-b45e9dbad116,"[2570, 1280]",2,"[10, 34]"
be122b45-1b9b-5bc6-bc95-9e87b620fbab,[1286],0,[8]
69565b1b-4ab8-5d05-8bc4-198ac9c9023b,"[173, 5210]",2,"[6, 16]"
79acb1f0-e475-556c-bf1d-9fce2d1526c8,[1462],0,[10]
19948bc3-fe64-5b01-b6ef-4cf4e93f8c24,[937],0,[4]
8e68a2ad-8238-516a-95b4-5dc7cedb136f,[326],0,[6]
dbc241e9-3c15-567a-a212-ac5038a72fd9,[6732],1,[27]
a70852c4-361c-5f1d-bb90-ebc26450f65f,[3330],0,[2]
51eb1089-4023-569f-baa9-9d412d61994e,"[2292, 2293]",2,"[9, 34]"
68e160a2-01c1-539e-9f1e-22bfcbbf86e1,[2618],1,[24]
3547d459-759c-50af-ade6-7a400e149f02,[190],0,[10]
0b9908ee-ed6e-5d18-9c15-4f3d49262050,"[372, 373]",2,"[7, 19]"
fdc58618-ef17-53ed-aec9-687187d67392,[2641],1,[18]
7d89420a-6247-5eb3-8999-b6f4967c042e,[5840],1,[15]
cbed2189-430d-5ef9-a06c-bf7427e4fff6,[2697],1,[29]
9fdc1dc3-ae6e-5477-8fe2-324f833f4deb,[6060],1,[17]
84c006ff-bf00-5d36-b10a-c1551d6c8f3d,"[5548, 2848]",2,"[1, 21]"
5423b7fc-6ae4-5dc4-9c5f-167f54d3b614,[6145],1,[30]
436c7aae-2a91-5703-8527-7c6031284428,[801],1,[13]
4dc73496-35ca-50fb-941d-6307d9198808,[1713],1,[24]
079d4afe-19ea-5888-b61f-f81ce7e9e9c2,[2093],0,[9]
03bbb17e-b41e-5eef-80a8-b1659b654cab,"[3968, 1021]",2,"[5, 26]"
faa07d15-b3a8-5993-ace2-228f09bca17c,[119],1,[32]
dd1735c8-f0c1-5b67-b50a-86be1005104d,[198],1,[35]
c946497a-d0d7-5327-b2ea-c93652ba952f,[5114],0,[9]
c01058e8-c724-5a8f-a8a5-1aa7f3525fda,[975],1,[13]
78c249b7-ecb4-524e-9ad2-4cd01a3af262,"[2083, 5543]",2,"[9, 24]"
3ed01b13-c4a8-5e3a-be18-6d6df93d8d97,[3619],0,[7]
c6b83dc5-3c7c-55ee-bbd4-f0af3776e938,[7151],1,[29]
43ee8e1e-d78f-57fb-bb0d-e37d625ff8fc,[3197],1,[20]
eb1c246e-f7b2-5a8f-a2c9-131e9d68c805,[2158],0,[3]
226e1bf9-9155-56ef-b04f-bce1b4b924ec,[683],0,[5]
8b72021d-0042-521e-91b0-83041a63b84e,[5343],1,[23]
b559d093-7e61-5c76-a184-3db7f8f723b8,[2355],0,[7]
876a0da3-a961-58ef-b292-a3094463d5a2,[3555],0,[3]
787669c5-bf0c-57f5-accf-2bb9d329004e,"[59, 60]",2,"[5, 35]"
0050ab0d-b4d0-5b06-995b-be0da0756772,[3673],1,[33]
c78e16de-0407-5df5-971a-9f64a64a2173,[7215],1,[25]
0801ba01-1b4d-59ce-916f-fb9084b5578b,[1941],1,[18]
5872b7f6-d5cf-5d3e-bc6b-cb5a13bc5c29,"[80, 3305]",2,"[1, 20]"
0d0f826a-6c08-5e59-a2e9-3022d065f19b,[1184],0,[11]
da46fe95-518b-5cd1-bd11-bdea974a78a1,[5031],1,[28]
fb018047-2f25-5230-883d-34669b404edc,"[4610, 4611]",2,"[6, 27]"
89c37e48-5aa1-55bc-a123-967243fea9ba,[1501],1,[12]
844890a0-40b3-528a-ab8d-6c07e7cac96d,[3923],1,[15]
016f8785-6a98-5eaa-8c27-6554b00668fa,"[1864, 1865]",2,"[0, 23]"
9074765c-fcea-58f6-830d-1f01d2126e96,[5607],0,[8]
fa1c6c06-8876-5e68-b0c0-23ae7c1267b0,[760],0,[7]
89ca66b0-996c-5fe9-9cb1-a4cb0fb96d21,[6884],0,[5]
189bf88d-fada-59fb-a867-be11979f9cfc,[3501],1,[28]
42028a5c-964e-51ce-8fe7-f470b636e05c,[974],1,[19]
b227eb50-26a3-5a57-993f-fb16816c59d4,[3368],1,[16]
aa31d2ac-e998-544d-9390-764ca9387458,[4969],1,[30]
9d2a434e-2e6c-5650-86e8-5785fdff9fcc,[6315],1,[15]
e5943d10-5abb-5ca3-8cd7-375427928d1d,"[5552, 1569]",2,"[9, 18]"
9197c990-9b69-5846-8ada-79bdfcf90466,[299],1,[24]
d06b2d48-7909-5e53-a63a-2a3593299afb,[4988],1,[35]
30ac69f6-1a88-5f8f-bdd6-f738d92185b0,[2430],0,[10]
bbb060be-84ab-5a53-ba1e-2f2da0e408f8,[6045],1,[26]
ae288b4c-6da5-56e8-9583-50d29ecafba4,[733],1,[15]
df36d0c0-2f2b-516c-9711-af7fe792bc19,[3358],0,[11]
55bb3647-3a55-5410-9746-536f7973260d,[4557],1,[30]
5dea0e41-0177-5f74-bb19-4cb1077c0384,"[6185, 4435]",2,"[2, 30]"
49c36e1c-9d48-54d5-8395-90ee611ea845,[5468],0,[6]
83d5b395-10f7-5461-a1fe-1afee5746834,"[916, 917]",2,"[1, 21]"
67472457-46ef-55c6-8c84-d049af1dc98d,[6868],0,[3]
66bd9c07-8ced-5765-bba9-5a3ddbb821e3,"[683, 514]",2,"[5, 30]"
92955906-5b4a-5faa-8b89-47a471ca8cda,[7183],1,[28]
5baf90fc-e68d-5110-90c4-fe625b6a7784,[1138],0,[8]
4b19a9d3-4988-577c-953e-1d5ea8837973,[772],0,[3]
ee7257c2-7cfe-58db-a5f5-69a71abeb733,"[1586, 1958]",2,"[9, 20]"
a6096925-1255-50b6-9eb0-bf9549ec19aa,[4397],1,[33]
f3552fc6-074a-5fbb-8eda-23b3a662387c,[2963],1,[28]
cba778d1-b2a0-52b2-bd6c-0ffe846ebf4f,[179],1,[25]
c6a5d838-c36c-559e-a098-70f7c559ebed,[2165],0,[4]
6358f62a-7f6b-549e-a50e-46afa054d890,"[2913, 2914]",2,"[2, 21]"
64034575-59d2-5b73-a6ac-93e5d576f210,"[3910, 3911]",2,"[10, 26]"
c77e45ac-f971-546e-967f-98e35b81cf6e,[3982],0,[9]
c3410168-6ee1-5b20-b027-434f193c2f2b,[2318],1,[23]
0f206a3e-a8e3-5504-8f58-2556c05d4152,"[2421, 2601]",2,"[11, 18]"
8cebae5a-f2f0-575e-baef-56d7cc09410b,"[4836, 2837]",2,"[5, 15]"
b8ed303f-6b6f-58a9-888b-4814cc83d91a,[1587],1,[16]
e3cf7ab1-3029-5715-b9de-9fa2ac33208e,[4691],0,[1]
c0338ec5-facd-522f-bfa1-f3b62d9f5e0e,[2977],1,[19]
ffd086ab-084c-5cbe-9831-e0c61472ceb3,[6491],0,[1]
ba6a0f0a-0678-56aa-b081-c01c30bc2780,[2661],0,[7]
6a9a5382-6908-5de0-ba39-b7bec345d006,[1100],0,[11]
5c7d81c6-3e9f-5e06-84d1-646caef63a96,"[2457, 4014]",2,"[8, 36]"
d9a035f3-9b39-53ad-b4d7-0c28ea5f04ab,"[5388, 4601]",2,"[9, 23]"
6a8790df-bc4b-513d-9344-a39b379a179a,"[4034, 1126]",2,"[0, 16]"
2ca3d8b6-4bbb-5781-867c-e8ca4b8436fd,[6618],1,[19]
f6243e2e-e609-5e1c-8a08-b0c87b64c058,[4468],0,[6]
b84994e5-406d-52b7-8e32-374d50b49647,[652],1,[14]
2bfb671d-cfa8-5217-b80d-0c1f0ccf6a25,[96],0,[1]
fdbade5c-7acc-5e6e-9b82-eac5a57ef14a,"[2001, 3757]",2,"[3, 28]"
ccd85ed3-92b9-5c0f-86cd-09469b1186b9,[5229],1,[36]
874aef1b-e188-5e68-8bc1-241c68543ed5,[6492],1,[18]
d6b4af76-cf00-5f71-a3b0-cb1583be43b2,[5439],1,[24]
f6374528-d7a1-56f1-b4b1-ed35ba672ff2,[7207],1,[35]
f4c13901-04bc-5766-9fc8-e0488fc9920a,[2920],1,[16]
8494cbfe-beeb-5789-b107-7d40d8c0041b,[1636],0,[8]
0fdc8e74-ace4-50b3-bf1d-f7e437c900ef,[4656],1,[34]
948bed79-deda-59d2-9f66-2d2a13b6a279,[2640],1,[12]
4a1d602c-a777-5f6c-baae-3a1fb746eb5c,"[3343, 5157]",2,"[6, 26]"
fbf85f5e-8fc3-5559-9566-65c092f9b819,[926],1,[30]
48a60eec-94dd-539d-8e73-2dddee4711a6,[3353],1,[28]
45ab208e-5a78-5f50-b1ea-9bff4924b01e,"[3296, 3297]",2,"[3, 18]"
2c0c95d9-50a6-5e91-ad90-13b7543c957c,[3818],0,[5]
e1ea2602-5178-56d1-b7e8-c11f852633f7,[2233],1,[25]
25bf04b7-ae09-5f5b-ad85-590f4666b3a2,"[638, 639]",2,"[8, 34]"
4ca55681-4038-5d6c-be40-10d39383a20b,[5214],1,[20]
3df24631-f43a-5994-adb5-5d64dd7d2305,[2484],0,[6]
91f85d52-9f08-5480-8bc5-f37316931dda,[4630],1,[14]
c9de207a-fcf5-522e-bc89-7d3ce250ff64,[4733],1,[29]
a7e0a338-6178-5b64-96b1-69d80b24fd48,[5666],1,[20]
b447372f-6ddf-5962-a1ae-f6b0c1ae8a86,[6730],0,[7]
635fa75f-2945-5e2f-8530-f242c11cad9c,[4410],0,[0]
d401f5dc-dcce-5404-906a-78b64c603f22,[718],0,[7]
23b9cc03-a32e-5f10-9d0a-3fc0df1d1ac9,[2150],0,[0]
b3f8748e-58cf-5fa2-825f-5284a7b38af2,[2602],0,[10]
4e17cc9c-e70b-5f37-911d-5005c336cb7f,[4858],0,[5]
41a2ec35-e37d-52f0-99c4-c59afb8af2cc,[5946],1,[25]
64bebce9-61e9-57aa-ba57-c84282643222,[2477],1,[14]
dbb7c2d9-32af-523c-8f86-1b20fd52480a,[3164],1,[14]
1bd6ba4c-2920-5ea7-904d-2efeae0396fd,"[4544, 4545]",2,"[2, 35]"
9cc4b673-2c35-5a65-af4f-71c902efdd08,[2133],1,[12]
46c8527a-0d05-5b36-b6a2-9118e19559ab,[4604],1,[36]
88e4003a-a003-5df3-8d8b-b28e061e0426,[6190],0,[4]
b653c976-b319-5671-93a9-57060a91ab63,[3844],1,[22]
5e0538f0-e4f7-546c-a7b8-5973c8fa6e1a,[2420],1,[27]
bfe1dbab-52c8-53b0-8e81-c8f87ac2f2bc,[2363],1,[24]
54f6708b-7f6c-5fba-86ec-7905a7584371,"[4379, 4380]",2,"[5, 31]"
0c27d551-8802-57ff-90ae-39164011f72f,"[522, 6074]",2,"[8, 24]"
efbb3446-ca80-507a-a1a6-069d1dc802bc,[1760],1,[29]
6e3e9597-9478-570e-8e5a-6e5e44e49040,[4992],1,[15]
1422863c-653e-564d-b37e-068a2b3f7739,[825],1,[26]
35c470ac-7c48-51fe-8814-c7c14671e3e2,"[2715, 2716]",2,"[8, 34]"
31225698-fd51-58c6-a8cc-8d159d7c906c,[712],1,[29]
8eb18d4f-c4f8-5620-9aaa-c07e2ff774e5,[1889],1,[14]
866d698b-43f9-5bf4-8780-2da0cc62064a,[4490],0,[5]
61545787-d102-5659-bd20-8cd45cc5af99,[564],1,[19]
ceb88d69-1c12-5164-808d-2a95b3e20da7,[4456],0,[6]
25c814cd-92fc-5cfc-8e94-bcc94f773ee0,[5909],1,[36]
ebf98e6e-784f-590b-9b23-7124e3eab8a1,[4659],1,[33]
90512768-354f-5ae4-b0ad-e94709414dfc,[6625],1,[25]
99b8d115-7553-5a9f-a9bf-887f7a6d005e,[2196],1,[35]
b48cbe3f-48f8-5e88-93f4-e29516a41cae,"[3867, 3868]",2,"[6, 36]"
abb58294-f67e-59fe-ac97-f680f345b6d5,[4101],0,[7]
5b28775e-bcf7-578f-8eb8-d3bb795598a7,[4406],0,[1]
8d1d780f-a10b-53d7-9c65-e2d84c6567a3,[203],1,[25]
5a372eb3-e9d6-513c-918a-63cd25ee0325,[2846],1,[25]
90ac6756-30f3-51e3-96cc-bceb8df20ac3,[4264],1,[35]
170b1ac8-45fe-502f-b8d4-215349284872,"[1370, 1371]",2,"[7, 19]"
0ccd9b2a-9487-523a-9497-cd335eb5b804,[2458],0,[3]
a4eef348-030d-5f12-928d-d8f034ff576c,[6592],1,[13]
36350824-e4cd-5a39-832c-20606e3c7f79,[3439],0,[10]
c92ebbe5-bcea-54a4-8557-4abf4db83ab5,[2773],1,[34]
bd05978d-b3f9-5882-b57b-0b1590608396,"[1127, 1339]",2,"[8, 18]"
c8dd0430-bd74-5e49-bca2-5a2fc83ab685,[1393],1,[19]
34a2511c-8473-5f57-b029-f8a879c88c79,[387],0,[4]
37f4f2c2-88a3-55d8-9ea9-f951bc249e54,[4818],0,[9]
9a7a13d9-b794-50fa-a991-ddf424717b1d,[5542],0,[9]
f46bd81c-d2d7-5d55-91d1-08b6568e6628,[1137],1,[30]
71b40087-affb-521d-96d8-838ad721b04c,[3906],1,[34]
c367e2e7-19bd-56a1-b5ba-789313f43cc9,[2341],0,[8]
adfe1643-cd50-590a-9d4a-ff2fe512e2b3,[1596],0,[6]
293ae2cb-e015-5e94-8d81-91ab68171701,"[1159, 1160]",2,"[2, 25]"
57b12706-31e8-54c1-a2ab-44124d39dca3,[1684],1,[29]
0c9d8b05-c038-56dc-8c76-a7bbf81c40b7,[3362],1,[30]
cad7bd62-5d9d-533a-bba7-5e257a98099e,"[5258, 1525]",2,"[6, 30]"
781c6799-2fa9-5975-b56c-94bd537253d3,[2199],1,[16]
0a20534a-6512-51c1-9adc-6a2648aa6d67,[6488],1,[14]
6b538f41-e392-561c-b945-e31c250ae14b,"[915, 6051]",2,"[7, 34]"
5dc36283-c5dd-53a0-be83-3a5cd3f7fa84,"[3005, 923]",2,"[10, 19]"
cf7130db-5e51-5a73-bb71-b8f3533a48cd,[939],1,[20]
8e37f941-8005-5d3f-94e3-69a090223eac,[1821],0,[6]
1974ffc2-a743-51ab-9c7e-ea9978796e87,"[379, 3012]",2,"[6, 30]"
a14e2736-39fd-55db-be05-e1d25366e524,"[2103, 2104]",2,"[11, 26]"
83f2c0f3-8b04-5abc-a36d-6c01294ff0e8,[6175],1,[23]
9fb2c520-c3b6-58bc-839d-af2d18361f30,"[2457, 3208]",2,"[8, 33]"
39f8a2ce-957f-5865-a162-4eab754c27aa,[5371],1,[22]
d4076006-4fef-5f06-90de-366e4784ceaa,[2565],0,[11]
098fa64d-2f9b-577d-9043-daa00dad84e6,[4371],1,[18]
d766ecdc-e997-5624-b4e6-544e7a810f5d,[4645],1,[28]
b7bfbe88-8a7d-5cb5-8945-8baa1c60596b,[2509],0,[9]
0bf10d2a-fabd-56ce-8132-5002f4d15ad8,[3981],0,[3]
aec0454b-319d-5c64-adfa-c323536566f6,[5546],0,[11]
e976e12f-dcf1-5011-b6ce-11e1ff3af93c,[4259],1,[22]
8147d637-4d11-5950-92eb-c322c847f55e,[6443],1,[31]
2d9f5c08-2641-5e6b-9d98-f5e65fbfad05,[1270],1,[20]
d3bdaa95-65e2-5270-835f-3567b0613f9e,"[3468, 4175]",2,"[0, 30]"
85edb509-dbea-5e71-8020-33b06be4bf5b,[6193],1,[13]
fa9b863f-2e3e-5204-9053-29d2360955a3,[5568],1,[27]
506a9926-9c47-5d1f-a8a5-fac67502914c,[2601],1,[18]
f33e2919-cb4c-5b78-aa00-3585c3c34c7c,[3153],1,[17]
2ff59cae-8172-5af4-9383-a43e04629d67,[5283],0,[4]
f359a523-f060-52a9-9414-99c139df2df9,"[6257, 29]",2,"[6, 33]"
2f454cc2-999e-5f6b-a1e6-e141d0339244,"[1804, 2653]",2,"[11, 27]"
dbf71293-b627-56c7-9f78-7ea6d3da8e1a,[4770],1,[20]
480871c9-93a9-5925-8320-2c344cc7e58d,"[522, 1339]",2,"[8, 18]"
bf1ed256-0180-56f3-9f52-7c84d91b1da6,[4611],1,[27]
17a1faff-6a39-5252-93b2-aa55b9729609,[3582],1,[30]
9214a3d3-8233-57d9-8d38-691a6ff45f5c,[7037],0,[5]
ea73c1b6-a0c4-5b48-9f25-cc25d45f71fd,[4572],1,[36]
30754683-8bed-57e1-89f7-bdedee33b86f,"[1039, 4562]",2,"[4, 19]"
44fc020d-7e74-5698-88b5-bf4e2c6ee90b,[1084],1,[30]
ab9fb189-169b-5fa6-821d-b9d743fe253f,[2835],1,[25]
2386cf26-e207-5e9b-8f7f-cc3162528710,[403],0,[8]
d80cc3cb-974f-5a20-b835-1d546115d86c,[4709],1,[26]
1708fee7-2fc5-5dfb-bb1f-1dce8497b5ce,[1253],1,[18]
779e421d-6773-58d9-acca-7449b9ea3ac9,[2511],1,[32]
293cb67f-8f94-5a91-ae6b-cee026d6b509,[4434],1,[24]
b624a53e-906c-585d-9b08-e4341d8a57d8,"[3715, 2325]",2,"[9, 27]"
88a19493-e8d6-5f93-9c8c-731d116a8d21,[6767],0,[7]
9540d692-d0fc-5abc-ad4b-0540e63c2347,"[5215, 5216]",2,"[8, 21]"
f419b02c-ace1-5bff-8c75-d764473e20e4,"[327, 4107]",2,"[3, 25]"
d0f5e6f9-0c70-52fc-a6cd-ef2fbbcc1406,[5332],1,[35]
fa57c9d9-c39a-537a-b347-7f23e76070ea,[1015],0,[1]
d98acf74-eb96-5a62-874a-ad157538c96c,[5821],1,[36]
5bd82edb-6732-5d14-bce2-7e5f74719ea9,[4204],1,[28]
a8188f76-c3a9-5c2d-b0ec-98cf62a35c1e,"[5765, 2005]",2,"[2, 14]"
5c2509c5-b2cb-523c-8fcf-1eb68ba2b9b0,[476],1,[15]
e555e51b-e8de-52fd-af41-dbccee1d54aa,[5043],0,[5]
588600ad-108c-5a33-84c1-45c35977dbfb,"[755, 756]",2,"[3, 30]"
de5a3207-98b9-54e7-89ac-58cbbeb433ed,[1330],1,[12]
133736f7-1a8f-57cb-a353-c8e5e8ed9213,[7097],1,[20]
e20d386f-281d-5de6-aeb7-39a737c5611c,[2525],1,[24]
63ea6a22-34cb-511f-bfc2-586953067da4,[6428],1,[30]
c77f6740-7eab-53e9-abc6-97bb02744057,[5998],1,[30]
9ba7d08b-9b3d-5d5e-8e76-7e4578dea002,[2993],1,[12]
babf882b-c59a-5b85-b239-f5c388850ea2,[231],1,[14]
63e6ebbc-08a8-5b5f-a6db-5bb784aac096,[3417],0,[8]
5d5d1721-13c2-57f8-bf04-b02bbf2186e0,[7115],1,[35]
05b5b2d7-a6ff-5e04-8d49-5a1a5b7875fc,[1911],0,[9]
39c0f71d-1220-5c8d-b207-f84a4a1173a1,[1943],1,[33]
83d12cad-0514-5a19-b73e-1f7fa0c0df61,[6702],0,[7]
f893b5ea-e8d2-552b-9d88-21b053483ed2,[7104],1,[35]
a6476894-1489-50af-b6e6-a8a73a37f05f,[1338],0,[0]
3d690cd8-8816-59e1-bc8f-b7c716c80dc7,"[955, 1617]",2,"[1, 22]"
336d947e-8e49-5636-a684-6707e175a023,[3078],1,[17]
999999f8-ff19-5364-8ed0-8d6569991f56,[1714],1,[35]
1c52ee9a-a688-571f-b292-8ca4a477155f,[3828],1,[35]
29a3571d-1ba1-51c9-8e06-110230592ce8,[5033],0,[11]
d2720705-0810-5dce-be5d-2bfb8d03c28d,[439],1,[23]
cbda87d8-8591-5c70-b08a-fed5a960d170,[5273],1,[14]
5e5462a1-1ece-5894-b57a-a6bdde946dac,[3716],1,[17]
f15e5646-b3ee-5245-b234-5966628bdf3a,"[2324, 2996]",2,"[0, 15]"
56fea8f2-01ec-5def-bfe4-1340845477f3,[5919],1,[16]
7a8aee3c-d6d4-5b2f-82c8-afe6bed856dd,[4994],1,[18]
383b408b-b13d-599b-8a6f-cad3b6fcec5e,[3523],0,[7]
6c51f1ae-4c73-5143-9bf0-14c97b8452de,[6155],1,[18]
39034674-eee5-5fcf-9ff5-6ab2bbecbd86,[6572],1,[23]
8a63aae8-0fcb-55be-9c32-2e4aa9f62b5e,"[3749, 3940]",2,"[7, 12]"
53c1691f-7c47-580d-828b-f933bd51ce83,[568],1,[21]
66c278c6-2e69-5b3d-af00-cfc7eb48f004,[252],0,[2]
0fc432e3-f379-5d4e-9d64-914fdea5f636,[6740],1,[16]
da1a379b-de11-53fd-9adf-d706c139fe27,[4240],1,[32]
a1b709ef-b563-57aa-a929-1cb6c303529a,[5068],1,[18]
49c1f7ef-e9b1-5e7d-999d-347033681bf7,[3527],1,[23]
e0719d9c-2547-5aab-b579-b99e0a1035f3,[4701],1,[15]
92f9e5a7-a814-56b5-8ed0-6899ec1089ec,[1505],0,[1]
4574f4dd-e8c1-584d-acf7-82ad039e8f95,[2249],1,[19]
d0d25ad9-719b-502e-98e4-55f9d6e6d6ed,[3067],0,[9]
084cea93-5db9-5fcd-ab89-b021d96e46c8,[5486],0,[7]
26db9b70-11d7-50c4-9809-2e8a214d8c4a,[3327],1,[35]
cc5a1ddd-b86c-5aab-bc46-a907ad8206ca,[2857],1,[12]
14f2e51c-6b00-57d6-930e-83b9290cb710,[4323],0,[10]
870a94be-989f-55f8-85c5-f4f683a7e66c,"[1570, 1571]",2,"[2, 31]"
b3daaa1b-eb20-514d-8be1-d08ed9995f04,[5870],1,[34]
282e068f-e042-53de-bf1a-ca6ab98b2af4,[5698],1,[35]
82b9ab86-8d20-5edb-929d-4c2964a69821,[5809],0,[2]
d2b41e1e-8de3-543c-ac60-0fa1ad484ffa,[2193],1,[24]
6ff4459a-2e78-5bbb-80e6-df5a6b6bff8f,[6677],1,[13]
bf889641-1e33-5c06-acf3-d5b7013146af,[1218],0,[4]
76e052a4-d9a1-5134-8e7a-917efdf6e31b,[6655],0,[9]
3013967b-2b84-5fcd-b659-b18be2ad99f1,"[403, 3858]",2,"[8, 32]"
b2e94947-e1d2-5c19-9ff9-13bd2a931e14,[4530],1,[36]
1b3f97d5-fd4d-5c40-96e9-0cd707616296,[4163],1,[26]
92237260-8d21-5cfd-af01-160bf62178e2,"[7106, 6220]",2,"[2, 13]"
25bf86b2-965c-5767-86b1-a6f03064e121,[3207],1,[27]
90652be4-7752-555f-9ffc-f9243760c946,[6911],1,[18]
92e40ebc-d85d-5780-96a2-eaa8695d0508,[902],1,[16]
388b524a-32d6-5249-9bcc-d938bee53a8c,[170],1,[27]
938cb966-068a-50fa-a6bc-d0fe2f9400a4,"[173, 1687]",2,"[6, 24]"
fbd18b2f-747e-5451-88dd-235d4d602d90,[3928],1,[24]
dc3620c9-93b0-5167-8505-4023eb2f3473,[5824],0,[5]
e8700c18-8bd7-5b48-ab2b-78bf9756add0,"[171, 2249]",2,"[8, 19]"
2f2bf560-8e66-50a9-9daa-ec21ef5743b1,[3717],0,[5]
60eb3e9e-3416-525d-b2b5-93eee2b4b697,[5910],1,[30]
db8729b4-0562-56fa-af9b-9066653550e6,[6763],1,[15]
1fb53822-d176-5cc9-b05b-87ab14dcafe6,[3817],0,[1]
0b1c7f74-04c0-5f6b-a4d2-8d4aff151bc3,"[31, 32]",2,"[2, 24]"
3c7d1d9d-2eb9-5d3e-8180-e4f67b473746,[7192],0,[5]
57a8d7c1-cead-585d-b1ba-994d2e333608,"[124, 3201]",2,"[0, 21]"
3f0e046f-2171-5a52-bc63-d09374d47218,[3739],1,[28]
e6249e51-2a68-5b17-9a34-6903d57271f4,[6783],1,[33]
30c98b01-8da3-5e04-a26f-a0eb0ebd529b,[4757],1,[29]
24f8297b-359c-5188-aa48-7642a6669e08,[7082],1,[32]
ce1b78be-cd6e-5edb-a01c-1e84fc3f330c,[617],1,[20]
ac42741c-5a6a-5ca4-97bc-c842ce177df9,[3837],1,[19]
8c3652df-8f87-5ffa-8e7e-6eb925a4e874,[130],0,[5]
3482f06e-a046-5ea6-96f3-bbde791a3109,"[2686, 1767]",2,"[5, 22]"
